72.4,-5.35,-0.2
72.4,-5.3,-0.2
72.4,-5.25,-0.2
72.4,-5.2,-0.2
72.4,-5.15,-0.2
72.4,-5.1,-0.2
72.4,-5.05,-0.2
72.4,-5,-0.2
72.45,-5.6,-0.2
72.45,-5.55,-0.2
72.45,-5.5,-0.2
72.45,-5.45,-0.2
72.45,-5.4,-0.2
72.45,-5.35,-0.2
72.45,-5.3,-0.2
72.45,-5.25,-0.2
72.45,-5.2,-0.2
72.45,-5.15,-0.2
72.45,-5.1,-0.2
72.45,-5.05,-0.2
72.45,-5,-0.2
72.5,-5.6,-0.2
72.5,-5.55,-0.2
72.5,-5.5,-0.2
72.5,-5.45,-0.2
72.5,-5.4,-0.2
72.5,-5.35,-0.2
72.5,-5.3,-0.2
72.5,-5.25,-0.2
72.5,-5.2,-0.2
72.5,-5.15,-0.2
72.5,-5.1,-0.2
72.5,-5.05,-0.2
72.5,-5,-0.2
71,-6.9,-0.2
71,-6.85,-0.2
71,-6.8,-0.2
71,-6.75,-0.2
71,-6.7,-0.2
71,-6.65,-0.2
71,-6.6,-0.2
71,-6.55,-0.2
71,-6.5,-0.2
71,-6.45,-0.2
71,-6.4,-0.2
71,-6.35,-0.2
71,-6.3,-0.2
71,-6.25,-0.2
71,-6.2,-0.2
71,-6.15,-0.2
71,-6.1,-0.2
71,-6.05,-0.2
71,-6,-0.2
71.05,-6.9,-0.2
71.05,-6.85,-0.2
71.05,-6.8,-0.2
71.05,-6.75,-0.2
71.05,-6.7,-0.2
71.05,-6.65,-0.2
71.05,-6.6,-0.2
71.05,-6.55,-0.2
71.05,-6.5,-0.2
71.05,-6.45,-0.2
71.05,-6.4,-0.2
71.05,-6.35,-0.2
71.05,-6.3,-0.2
71.05,-6.25,-0.2
71.05,-6.2,-0.2
71.05,-6.15,-0.2
71.05,-6.1,-0.2
71.05,-6.05,-0.2
71.05,-6,-0.2
71.1,-6.9,-0.2
71.1,-6.85,-0.2
71.1,-6.8,-0.2
71.1,-6.75,-0.2
71.1,-6.7,-0.2
71.1,-6.65,-0.2
71.1,-6.6,-0.2
71.1,-6.55,-0.2
71.1,-6.5,-0.2
71.1,-6.45,-0.2
71.1,-6.4,-0.2
71.1,-6.35,-0.2
71.1,-6.3,-0.2
71.1,-6.25,-0.2
71.1,-6.2,-0.2
71.1,-6.15,-0.2
71.1,-6.1,-0.2
71.1,-6.05,-0.2
71.1,-6,-0.2
71.15,-6.9,-0.2
71.15,-6.85,-0.2
71.15,-6.8,-0.2
71.15,-6.75,-0.2
71.15,-6.7,-0.2
71.15,-6.65,-0.2
71.15,-6.6,-0.2
71.15,-6.55,-0.2
71.15,-6.5,-0.2
71.15,-6.45,-0.2
71.15,-6.4,-0.2
71.15,-6.35,-0.2
71.15,-6.3,-0.2
71.15,-6.25,-0.2
71.15,-6.2,-0.2
71.15,-6.15,-0.2
71.15,-6.1,-0.2
71.15,-6.05,-0.2
71.15,-6,-0.2
71.2,-6.9,-0.2
71.2,-6.85,-0.2
71.2,-6.8,-0.2
71.2,-6.75,-0.2
71.2,-6.7,-0.2
71.2,-6.65,-0.2
71.2,-6.6,-0.2
71.2,-6.55,-0.2
71.2,-6.5,-0.2
71.2,-6.45,-0.2
71.2,-6.4,-0.2
71.2,-6.35,-0.2
71.2,-6.3,-0.2
71.2,-6.25,-0.2
71.2,-6.2,-0.2
71.2,-6.15,-0.2
71.2,-6.1,-0.2
71.2,-6.05,-0.2
71.2,-6,-0.2
71.25,-6.9,-0.2
71.25,-6.85,-0.2
71.25,-6.8,-0.2
71.25,-6.75,-0.2
71.25,-6.7,-0.2
71.25,-6.65,-0.2
71.25,-6.6,-0.2
71.25,-6.55,-0.2
71.25,-6.5,-0.2
71.25,-6.45,-0.2
71.25,-6.4,-0.2
71.25,-6.35,-0.2
71.25,-6.3,-0.2
71.25,-6.25,-0.2
71.25,-6.2,-0.2
71.25,-6.15,-0.2
71.25,-6.1,-0.2
71.25,-6.05,-0.2
71.25,-6,-0.2
71.3,-6.9,-0.2
71.3,-6.85,-0.2
71.3,-6.8,-0.2
